date,review,rating,isEdited,userName,title,developerResponse
2019-10-24 09:24:16,Gentilissimi e disponibili numero 1 delle app,5,False,lalla susy,Ottimo,
2019-11-18 17:46:05,Purtroppo l’assenza della versione iPad rende l’appello scimoda da usare sul suddetto,3,False,Geozzwe,"Servizio ok, ma manca versione iPad",
2019-06-22 11:29:29,"Servizio celere , fattorino impeccabile",5,False,Mulinsky,Ottimo,
2019-07-02 05:13:34,"Fatto primissimo ordine domenica 39 giugno , un regalino X mio compleanno. Ordino un bacon krispy più patatine etc. Orario : dalle 19/20. Arrivato: h 18,30 e panino sbagliato . Ho dovuto cenare subito sennò freddo nn è buono! Peccato xche nn l’ho apprezzato",2,False,coca2mo,Mac Donald’s ..,
2021-03-12 21:42:10,"Solo che se metti il ghiaccio nella bibita
quando arriva è Coca-Cola annacquata",5,False,dolbyx,Servizio veloce,
2019-06-01 15:50:45,"Unico neo, tempi stimati di un’ora: servirebbe più precisione",4,False,IL DANDI,Buon servizio di consegna,
2019-05-18 06:03:48,"L’impossibilità di avere una previsione sulla consegna non è accettabile, quasi 2h per un sushi...e non è la prima volta, con altre app sai in quanto tempo verrà consegnato l’ordine.",3,False,bdhdhsjjd,2h per una consegna,
2021-02-10 19:20:08,Consigliatissimo!! Primi piatti e hamburger da paura! Non vedo l’ora di provare tutto il resto !,5,False,Elleaz89,Ottimo ristorante!,
2020-10-23 18:18:35,Tutto perfetto. L’orario di consegna ha spaccato il secondo e i panini erano caldi e Bert good,5,False,rellilu,Puntualità e ordine,
2020-05-28 12:36:58,Servizio efficace. Poche parole molto fatti,5,False,iGian1967,Ottimo,
2020-05-08 17:49:36,"Che dire complimenti serietà e professionalità complimenti a tutti,i corrieri velocissimi",5,False,Mario 12 qui,Ottimo servizio,
2020-02-29 19:44:57,"Veloce, costi giusti e ampia scelta",5,False,DE996,Ottimo molto meglio di Deliveroo,
2020-02-24 21:31:28,Ordine senza alcun errore e velocissimo,5,False,darioacu04,Recensione ottima,
2020-02-22 18:45:24,Brava e simpatica la ragazza che ha consegnato il cibo,5,False,lodovico sacchi,Corriere,
2020-02-21 20:13:59,Corriere molto gentile e affabile,5,False,fragiu7307,Ottimo servizio,
2019-12-06 19:23:12,Servizio eccellente,5,False,chicca975,Pizza,
2020-02-14 19:33:46,"Servizio ottimo, personale molto cortese peccato per i pochi cibo gluten free.",4,False,CarolITALY,Pochi gluten free,
2019-11-10 18:57:58,"Servizio molto puntuale e gentile il cibo è arrivato ancora caldo e molto buono👍
Ciao, Laila😀",5,False,laila2154❤️,Servizio e cibo😋,
2019-12-03 19:59:15,"Non ci da la possibilità di cancellare l’iscrizione autonomamente dall’app togliendoci uno instrumento di scelta essenziale per il rispetto dei diritti del cliente e della sua privacy! Considero tale comportamento un gioco sporco che mi porta a diffidare di come potrebbero venire utilizzati i
miei dati dalla della stessa.",1,False,J.Faria,Pessimo,
2019-10-31 20:07:16,"Vi adoro, mi salvate ogni volta da situazioni che da sola non avrei mai potuto riuscire a fare 🤩🔝",5,False,Alessandrtropea22,Carmen,
2019-07-30 07:15:39,Molto gentile il corriere che ha fatto la consegna,5,False,tecla8,Consegna,
2019-09-16 19:42:44,"Finchè gli ordini arrivano non ci sono problemi. Ma quando contatti l’assistenza per un ritardo di due ore e ti senti quasi prendere in giro con frasi del tipo ‘eh... capita dai...’ pensi che dall’altra parte ti stiano solo prendendo in giro.
Ultimi 4 ordini: tutti in ritardo. Tutti e 4. E se magari prendete un gelato....
No, non ci siamo.",1,False,Mister €,Customer care inesistente,
2019-07-28 20:22:52,Super veloce... il tempo di una doccia e la cena già arrivata ..,5,False,Mcestetica,Super,
2019-06-01 16:42:45,"Grande Marco subito è arrivato tutto ancora caldissimo sei il numero uno grazie 

👍😘",5,False,anna masiello,Buono,
2018-09-28 19:46:26,Comodo rapido ed efficace. Ottima app,5,False,Dan91ok,Comodo. Rapido. Efficace,
2019-05-21 12:29:50,"App che sarebbe ottima ma purtroppo non è supportata da infrastrutture e fattorini all’altezza. Continui problemi e disguidi, mancanze negli ordini, ritardi, fattorini che si perdono e girano in tondo per Bologna. Il tutto ovviamente senza la possibilità di contattare e parlare con un assistente, se non, in una chat ridicola.",1,False,Pls don giudge mi,Casino,
2019-02-24 11:43:16,"Foodora era TROPPO MEGLIO! Qui siamo passati da aggiunte alla pizza obbligatore a nessuna possibilità di fare aggiunte, fasce orarie di 1 ora (lasciamo perdere la possibilità di rispettarle) e nessuna possibilità di aggiungere una mancia al biker. Insomma da foodora un passo indietro.",1,False,Gattaki,Aridatece foodora!,
2018-12-01 21:17:20,"Tre ore di attesa per un ordine, impossibilità di bloccarlo e di richiedere un rimborso. Colpa di Glovo e non del ristorante a cui ho fatto l’ordine in quanto l ho contattato e l’ordine era in standby da loro perché non c’era nessuno dalla parte di Glovo che dava la possibilità di ritirarlo. Davvero pessimi.",1,False,cp811,Pessimo servizio,
2021-02-21 20:35:01,"Servizio veloce e impeccabile , la tracciabilita’ dell’ordine è veramente funzionale !",5,False,romamaria,Miglior Delivery,
2020-11-29 10:28:50,davvero un servizio impeccabile,5,False,eliana flores,corriere eccezionale,
2020-07-28 14:14:40,"Cibo sempre buono puntuali e molto gentili, i prezzi un po’ cari ma va bene",5,False,azzurraidol,Ottimo,
2020-05-05 19:03:39,"Ho ordinato delle pizze, sono arrivate calde, in fretta.
Ottimo servizio di consegna!",5,False,Salvia64,Ottimo servizio,
2020-05-03 08:14:21,Buon servizio tutto buono,5,False,Renatoturco,Burgher king,
2020-04-30 19:06:36,Glovo sempre puntuali e raider graziosi e disponibili.,5,False,Mavi238,Servizio top e raider super graziosi,
2020-03-28 19:17:29,"Perfetto gentilissimo e puntuale 
Grazie",5,False,chef vary,Consegna perfetta e gentilezza,
2020-04-24 09:33:00,"Probabilmente dipende dalle città, ma la mia esperienza è stata pessima; un solo negozio disponibile e il catalogo presente sulla app non rispecchia assolutamente i prodotti presenti nel punto vendita. Il servizio clienti, contattato per segnalare la cosa, se ne è lavato le mani.",2,False,luciabarbo,Inutile,
2020-01-15 19:33:41,Cibo buonissimo servizio molto gentile,5,False,wittio,Mc,
2019-11-23 18:32:37,Corriere educatissimo e puntuale,5,False,Taninos87,Velocissimo,
2019-11-14 21:56:41,Bravissimi efficienti velici ed affidabili ed anche molto educati👍🏻,5,False,Kittilove74,Ottimo servizio,
2019-04-22 13:01:30,Servizio disponibilità precisione puntualità corriere tutto al massimo 🔝🔝🔝,5,False,gragragra',Ottimo,
2019-06-02 12:35:22,"Ti dicono che il primo ordine è gratis, poi però se spendi meno di 15€ ti fanno pagare 2€ in più, a questo punto meglio ordinare la solita pizza o sushi che almeno non ti fanno pagare la consegna davvero senza stare a millantare fantomatiche ""offerte""",1,False,Vctcst90d27,Pessimi Pessimi Pessimi,
2018-11-20 20:12:42,"Se Dio si mettesse a fare un’app, sarebbe questa",5,False,Lil Miure,Sono commosso,
2020-11-10 18:21:43,Davvero un buon servizio veloce e cortesi 👍,5,False,roger2014,Velocissimi,
2018-08-02 10:48:44,"Ciao! Scarica l’app di Glovo e inserisci il mio codice 187GJ43 per ricevere € 5,00 di credito per i prodotti.",4,False,Lorenzo Venditti,Buonoo,
2018-05-23 14:21:59,"Prima era possibile modificare le ordinazioni da McDonald e magari da altri...da un po’ non più ...
Perché?",4,False,Gabriele Noto,Modifiche,
2020-12-28 13:39:41,"Ho ordinato un semplice menu di Mc Donald’s e mi hanno fatto pagare 2,50€ di consegna e 1,50€  per MALTEMPO!!!! Inoltre la consegna ha avuto un ritardo di 30 minuti !!! 

Ho chiesto di eliminare almeno  1,50€ ma nemmeno quello !!! Un consiglio x tutti ... scegliete DELIVERO ! Sono più veloci più economici ma soprattutto se sbagliano lo riconoscono !!!! E ti ridanno i soldi .... subito !!!",1,False,mai piu glovo,Non usate più Glovo,
2020-09-25 06:32:43,Eccellente corrieri gentilissimi e disponibili grazie,5,False,sofi 70,Servizio corriere,
2020-04-28 21:18:29,Il gelato è arrivato in orario ed l’incaricato per la consegna puntuale e gentile.,5,False,Waterskitraveller,Gelato,
2020-03-21 15:29:53,Siete i migliori 👍,5,False,guerreri,Servizio,
2019-08-04 22:06:16,Buono il servizio buono il fornitore,5,False,grassimo 69,Test,
2019-10-26 18:35:26,"Nonostante dica sempre di avere pezzi da 50 e che necessito del resto, si presentano i gloover SEMPRE senza! Mi sono rotta di aspettare e discutere, selezionate meglio il personale e fornitegli il resto per i clienti!",2,False,IvonneVia.,Migliorate il pagamento!,
2019-03-05 19:29:50,"Complimenti , ottimo servizio , impeccabile",5,False,EmmaMAgic,Ottimo servizio,
2018-05-11 17:30:58,Consegna in 7 minuti. Tutto perfetto 👍🏻,5,False,Piccopocco,Ottimo!,
2018-12-20 19:48:17,"Assolutamente sconsigliata..
Ritardo continuo delle consegne quindi cibo freddo.
Inoltre più di una volta , tramite la valutazione ho fatto presente che dell’ordine fatto e puntualmente pagato , mancava sempre qualcosa... sono stato ricontatto per delle scuse ? Ma neanche per sogno ... vergognoso....",1,False,kao1960,Una stella è decisamente troppo,
2018-09-21 16:32:46,"Sarebbe un app molto migliore se come metodo di pagamento aggiungeste “Contanti alla consegna”. Perfavore fatelo, con le carte è un casino",3,False,artvlouis,consiglio,
2021-03-27 13:28:27,"Servizio consegna eccellente, per quanto riguarda la cucina di Aroi Thai, invece, tutto eccezionale è buonissimo.",5,False,MGNOE,Glovo Top👍🏻,
2020-11-07 20:08:19,"Ottima pizza, buoni antipasti, servizio puntuale e preciso!",5,False,Gennaro_67,Pienamente soddisfatto,
2020-10-03 18:59:46,"Servizio impeccabile , prodotto eccellente",5,False,Fedrik.p,Numeri 1,
2020-10-26 07:39:01,"L’ho installata, ed in una città come Genova, non coprono neppure il lungomare di Levante, Quarto, per cui già andiamo male, ma il problema più serio di questa app è la pubblico invasiva in ogni dove! È un incubo! La detesto! Video a volume alto con voci che finisci per odiare! Disiata l’alta la app e vietati i cookie per cercare di evitarla, terribile!",1,False,butterflyale,Troppa pubblicità!!!,
2020-05-04 17:13:26,Complimenti. Consente di guardare ogni spostamento del corriere una volta partito dal risorante !!!,5,False,hgundyi,Ottimo.,
2020-05-04 16:53:45,Servizio puntuale e preciso,5,False,Mah!aaahhh!!!,Servizio top,
2020-02-14 20:23:34,Servizio preciso e puntuale,5,False,Limoneto,Preciso e puntuali,
2019-12-17 20:34:16,"Glover fantastico educato 
Un professionista
Migliore di tutti",5,False,alessandro lamanna,Glover,
2019-12-07 18:29:36,E simpatica,5,False,elevivere,Veloce gentile,
2019-09-03 16:13:07,Complimenti ragazzi avanti cosi,5,False,Mattired8,Vamonosssss,
2019-10-09 18:00:41,Sarebbe molto bello se la app offrisse la funzionalità anche in paesi piccoli come Brusaporto e non solo nelle grandi città come Bergamo...... l’applicazione guadagnerebbe molto di più,3,False,Benny.barack,Suggerimento,
2019-08-03 20:09:02,"Ottima servizio ottimo cibo ottimo tutto 
Il servizio ottimo è arrivato anche prima del tempo indicato anche quasi caldo",5,False,Suast1998,Ottimo !!!!!!,
2019-06-14 20:17:28,"Prima volta che ordino 
Super affidabile bravissimo Andrea è stato super efficace top",5,False,supersuper 84,Top,
2018-11-29 20:00:05,"Fantastico e facile da utilizzare 
Veramente una bomba",5,False,sfedenz,Fantastico,
2019-06-06 19:12:43,Scaricata e subito eliminata. Non ti fa verificare se la zona è coperta (anche se previsto) senza registrazione! Provato login da Facebook ma dopo autenticazione ti riporta alla pagina registrazione. Infine tentando di registrarmi qualsiasi password provata con maiuscola numeri e simboli la ritiene non adeguata!!! Assurdo!!!,1,False,S.T.I.M.,App assurda,
2021-04-02 10:36:27,Vera e’ stata gentilissima e puntuale,5,False,acompare,La persona che ha consegnato era gentilissima e puntuale,
2020-11-19 13:13:19,"Il corriere che ha portato il mio ordine é stato eccellente 
Preciso puntale gentilissimo",5,False,nadia terenziano,Top,
2021-02-02 19:07:32,Vedo pubblicità ovunque del kfc sul Glovo ma nell’app non lo trovo nemmeno se lo cerco. È scandaloso anche perché una volta volevo ordinare poke e dalle 8:00 in poi l’app non funzionava e non mi faceva procedere. Per non parlare del Burger King che nemmeno funzionava,2,False,stefanorlando,Voglio il mio pollo fritto,
2020-11-21 17:46:18,"Pessimo servizio e assistenza clienti mendace. Ho ordinato la cena da asporto, dopo pochi minuti risulta consegnata ma io non ricevo nulla, contatto l’assistenza e mi rispondono che c’è stato un problema con il rider e riceverò una mail dal team di supporto. Settimane dopo nessuna mail e ovviamente nessun rimborso. SCONSIGLIATISSIMA",1,False,GiacomoGbrt,Mancata consegna senza rimborso,
2020-04-26 15:42:51,"Scaricata app, ordinato gelato, arrivato in 20 minuti, tutto perfetto",5,False,iPaluello,Gelato,
2020-11-04 13:00:48,"Il sistema ha dei bug, quando c’è troppo traffico l’ordine potrebbe non andare a buon fine ma viene comunque richiesto il pagamento. Siccome l’ordine non viene registrato, il db non associa il pagamento ma i soldi vi vengono comunque scalati dalla carta di credito, usate paypal in modo da bloccare il pagamento.",1,False,Antocab,ATTENZIONE!!!,
2020-04-21 10:07:47,"12GNVVF per ricevere € 5,00 di credito",5,False,Leocambro01,5€ gratis ottima app,
2020-04-04 14:42:29,QUALITÀ CONSEGNATA IN TEMPI ADEGUATI,5,False,!Dicky!!!,Cosa ne penso?,
2019-10-08 18:18:56,Ragazzo molto gentile e educato,5,False,lmansueto,Ragazzo molto gentile,
2020-01-26 14:22:19,L ho appena scaricata ma una volta impostato l indirizzo di consegna tramite localizzatore non mi fa andare avanti...perchè?,1,False,Giò_seven,Bug,
2019-08-07 22:21:48,"Consegna veloce , servizio ottimo .",5,False,rosa-br,Ottimo servizio,
2019-08-02 18:43:51,"Consegna rapida e precisa, ottimo ragazzo . Complimenti",5,False,bepiarm,Ottimi,
2020-12-12 19:27:12,Semplicemente fantastici e puntualissimi,5,False,rp.rp,Servizio Glovo,
2019-05-28 14:24:26,"Trovo inammissibile che un cliente non possa cancellare l’ordine. Ho dovuto contattare corriere e servizio clienti che mi hanno fatto pagare ugualmente il prodotto anche non ritirandolo. Per un errore di inesperienza ho effettuato lo stesso ordine 3 volte, e non ne hanno cancellato neanche uno",1,False,uguwieuw,App cancellata,
2019-05-19 10:29:44,Dovreste però allargare il raggio di consegna ed arrivare anche a Via Vittorio Caprioli,4,False,Lallian75,Ottimo,
2019-03-20 19:57:54,"È la seconda volta che Glovo non recepisce il numero civico della consegna e il malcapitato rider va sempre a cercare il 10  invece del 10 Bis come è scritto nelle note 
È possibile migliorare il vostro sistema di inserimento dati cliente?
Ogni volta si perde mezz’ora",1,False,VIOLAENRICA,Consegna ad indirizzo errato,
2018-12-12 08:57:31,"Ho ordinato due volte con Glovo ed entrambe le volte non è arrivato tutto quanto richiesto. Non c’è un numero a cui telefonare per l’assistenza, si può solo compilare un form segnalando il problema avuto. In pratica, chi ordina la cena, va a dormire senza mangiare!",1,False,Simmix,App carina ma servizio pessimo,
2023-04-22 19:56:08,"Dopo nemmeno una 15 di ordini mi sono trovata in estrema difficoltà con un rider che voleva per forza lasciare la mia spesa in ascensore. Ho provato a dirgli di no più volte ma purtroppo non la ha messa la. Glovo ti assicura che al massimo sarà lasciata dietro la porta ( a volte purtroppo nemmeno te lo dicono in quanto bisognerebbe chiederlo ‘ il tuo glovo sara lasciato SE POSSIBILE davanti la porta’. Questa situazione del tutto antigenica la ho gi segnalata a glovo che non so se mi risarcirà ma se così non fosse in ogni caso smetterò di usarlo. Molto bravo e chi lavora sa glovo express, però queste situazioni scarsamente igieniche portano L impossibilità di usare queste applicazioni. Ovviamente sto procedendo con altre segnalazioni. Comunque il rider mi ha messo in una posizione nella quale mi veniva da piangere in quanto non credevo dovessi pregarlo per non metterlo in ascensore e nemmeno ci sono riuscita !",1,False,Midnightr0me,Totalmente antigienico e i rider non accettano i no,
2022-03-22 07:22:30,"Ho avuto diversi problemi con questa app e con Glovo, innanzitutto non si capisce sulla base di cosa i tempi vengano sempre raddoppiati o triplicati perche a volte viene cambiato anche 3-4 volte la persona a cui viene affidata la consegna. Ma soprattutto quando si ha un problema non si riesce mai a parlare con il servizio clienti e le risposte sono solo standard. Perdita di tempo infinita per non risolvere nulla. Se il vostro ordine arriva incompleto non c'e la possibilità di ordinare solo il prodotto mancante senza dover pagare di nuovo consegna e la maggiorazione perché l'ordine é sotto la soglia minima di prezzo. Quindi o rinunci al prodotto desiderato o devi pagarlo il doppio o triplo o devi ordinare altre cose. E purtroppo manca SEMPRE qualcosa! Consiglio vivamente Deliveroo o altri, almeno ti fanno recapitare subito e senza spese quello che manca nell'ordine.",1,False,Mamomi78,Pessima esperienza e Assistenza inesistente,"{'id': 28740089, 'body': 'Hi,\n\nPlease could you send an email to appstorereviews@glovoapp.com with more details, so that we can personally assist you and resolve the issue.\nIf possible, please send it from the same email your Glovo account is registered with.\n\nWe look forward to hearing from you.', 'modified': '2022-03-23T13:28:37Z'}"
2020-12-03 19:57:47,Servizio puntuale e efficiente 👍,5,False,angy 81,Consegna rapida e veloce,
2020-11-20 19:04:35,"È la prima volta che ordino su
Glovo ed ho trovato molta semplicità ed intuizione nel farlo! 
Preciso e puntuale il corriere, molto gentile.
Consigliato",5,False,serendipity_77,Puntuali e precisi,
2020-05-02 17:10:00,Corriere rapido e consegna corretta,5,False,Robertosterpetti,Prima esperienza positiva,
2020-04-11 18:38:29,Grazie di esistere!,5,False,waltereventz,Amore ai tempi del corona virus,
2020-04-08 18:58:36,Consegna rapida arrivato tutto il corriere gentilissimo grazie,5,False,deborah fucile,Non ne potevo più di cucinare 😁😁😁,
2020-03-03 12:30:01,Finalmente un servizio ampio ed efficiente. Soddisfattissima,5,False,Mikimikilov,Strepitoso,
2020-02-25 18:53:03,Super veloce il servizio,5,False,anima_flash06,Mc donald,
2019-12-16 20:01:01,"Bravo rider, veloce, gentile e professionale.",5,False,gfvdhvf,Bravissimo rider,
2019-07-12 19:30:01,Raider strapuntuale e stra educato,5,False,yutha71,Gelato,
2019-04-22 07:51:15,"Cibo sempre caldo , veloci ,",5,False,Newpinkdrop,Puntualità e precisione,
2019-07-11 06:16:27,Darò 5 stelle quando sarà possibile lasciare le recensioni ai ristoranti.,4,False,MartaIris,Recensioni,
2019-05-12 19:42:58,Solo 4 stelle xke nn da tempo stimato,4,False,Dnapoli,Prima ottima esperienza,
2019-01-28 18:13:24,"utile, consegne monitorate, recapiti del conducente, tempo stimato esatto ottimo.",5,False,Sonix97,Ottimo,
2018-12-22 12:30:40,Velocissimo,5,False,Stefano_49,Ragazzo,
2018-10-08 18:48:22,Per fortuna che ho scoperto Glovo... siete decisamente il mio salvacena!!,5,False,melaniaco,Salvacena!,
2021-04-11 19:17:41,Ottimo servizio corriere gentilissimo e professionale,5,False,Miresol,Pizza a domicilio,
2021-04-05 19:02:53,"Ottimo il gelato e velocissima la consegna. Varietà di gusti 
Corriere molto gentile",5,False,maiett2018,Un gelato di sera,
2021-02-16 19:49:13,Preparazione e consegna veloce e prodotti buonissimi,5,False,serenicol,Bravi veramente !,
2021-03-14 08:39:12,L’ app di per se va bene però metterò 5 stelle quando aggiungerete la possibilità di pagare con Apple Pay,3,False,giovannipikk,Va bene però...,
2021-03-06 07:27:38,Ho ordinato da un ristorante messicano (falso perche’ poi non l’ho ritrovato su google maps) ho speso 40€ per 2 burrito (freddi e con poca carne) e nachos tipo 10 tolti dal pacchetto gelati e con solo una misera ombra di condimento. Volevo mandarli indietro ma non mi ha risposto nessuno ne dal ristorante inesistente ne da Glovo.,1,False,madka83,Burrito freddo e porzione nachos micro e scondita,
2020-05-01 10:29:45,Sono molto bravi complimenti per l’organizzazione forse un po’ di dubbi sull indirizzo avendo il bis,5,False,peaceandlovr,Bellissimo,
2020-09-13 17:49:21,"Applicazione che non spiega il motivo per il quale non fa ordinare, nonostante i vari tentativi con piu account e piu carte, esasperati abbiamo provato a contattare l’assistenza che ci ha mandato una mail che richiedeva le foto dei documenti e della carta di credito senza dare altre spiegazioni ne spiegarne il senso.
Meglio just eat",1,False,Polololololokdjdbdjsbsjsb,Non fa neanche ordinare,
2020-03-20 16:07:15,"Peccato, avevo il primo ordine con la consegna gratuita ma non è’ stato così’",5,False,zlavum,Consegna,
2020-02-27 19:40:14,Ottima esperienza in tutti i sensi tutto perfetto grazie,5,False,La legge 79,Dolci a tarda serata!,
2020-01-30 22:55:33,Ho ordinato gelato dopo le 23 ed è arrivato buono e  con corriere velocissimo,5,False,danielinoMilano,👍,
2020-02-09 20:39:18,"-Ordino della spesa, mancano delle cose dopo 2 ore di attesa
Lo contatto e mi rispondono che mi rimborseranno (cosa che non hanno mai fatto)

-Mando un link che ad un amico che effettua un ordine superiore ai 10€ e non ricevo alcun bonus nonostante mi sia arrivata la notifica che avevo diritto a quel bonus di 5€

-Faccio un ordine di 11€, mi tolgono i soldi e cancellano l’ordine, nessuno mi risponde ne nella chat dell’applicazione tantomeno su Facebook dove il massimo che ottieni è il bot automatico.

App che utilizzavo da 3 giorni e che non utilizzerò MAI più.",1,False,Valerio Muredda,Il peggiore servizio che io abbia mai ricevuto,
2019-11-09 19:17:13,"Rapidi, seri, servizi in mappa per seguire il Corriere",5,False,Magnifico conte,Siete MAGNIFICI,
2019-06-29 13:26:40,Consegna puntuale e precisa. Corriere gentile,5,False,NicoSvevaeSofi,Molto bene!,
2019-06-20 11:06:20,"Adoro questa applicazione, perfetta!",5,False,Kolima95,5 perché 5,
2019-06-27 11:45:15,Peccato che tutte le volte non venga riferito il mio cognome al glover! Per il resto nulla da dire,4,False,bimbotony,Peccato,
2018-11-13 23:47:50,Una delle app che uso di più,5,False,Luigi silvestri,Ottima app,
2019-04-03 13:39:17,"App fantastica, tutto buono e perfetto 
Ma aggiungete il metodo di pagamento Paypal!!!!",4,False,fabri_fibra,Aggiungete pagamento Paypal!,
2021-02-21 19:09:02,"Glovo è un ottima piattaforma se vuoi gustare cibo a casa .. 
il cibo arriva in fretta e caldo .",5,False,valentina1623,Recensione,
2018-05-11 10:47:54,"Il Mio indirizzo è fuori dalla zona di consegna nonostante io sia in una zona molto vicina al centro della città, infatti la consegna copre fino a circa 100 metri prima di casa mia, sono di Torino",2,False,Bone1097,Copertura limitata,"{'id': 3439450, 'body': 'Ciao,\nCi dispiace che non arriviamo ancora nella tua zona. Glovo cresce giorno dopo giorno e siamo sicuri che a breve copriremo anche la tua zona,continua a seguirci.\nBuona giornata.\n\nGlovo App', 'modified': '2018-05-12T00:12:44Z'}"
2017-11-22 18:31:03,"Non è possibile che la mia sia una via di confine delle consegne tanto che accettate le consegne 
per i civici di un lato della strada, mentre l’altro lato di strada non viene servito ancora.
Dovete ampliare necessariamente il servizio a tutta l’area interna al GRA.",1,False,DniAlien,AMPLIARE L’AREA DI CONSEGNA A ROMA,"{'id': 1828720, 'body': 'Ciao! Stiamo lavorando per poter garantire il nostro servizio anche a quelle aree in cui ancora non arriviamo, speriamo di essere da te al piú presto :-) Grazie mille!\n\nGlovo App', 'modified': '2017-11-23T09:07:54Z'}"
2023-12-29 14:29:27,"Ora non so se la colpa sia di Glovo o dei suoi partner, fatto sta che succede molto spesso che gli ordini vengano per lo più annullati.
Un conto venissero annullati subito appena effettui l’ordine, il problema è che succede mentre stai aspettando da un momento all’altro il cibo.
Senza poi parlare delle volte in cui la consegna ti arriva, ma purtroppo sbagliata.
L assistenza è ok anche perché ti risponde subito ma ai me risulta essere sterile e cerca di accontentarti con della elemosina da usufruire nel prossimo ordine, cosa che ovviamente non userò in quanto mi risulta essere una perdita di tempo, quindi disinstallo l app e userò altre applicazioni che ad ora mai mi hanno deluso.
Consiglio se l ordine deve essere annullato fate in modo che non venga accettato dal ristorante , anche perché se devo aspettare che mi venga consegnato il cibo e poi devo correre per mettere qualcosa sotto i denti prima di andare al lavoro, risultate inutili. Grazie",1,False,Mirimo87,Pessima esperienza,
2020-12-16 19:16:51,Consegna rapida ed efficace,5,False,mamy papi,Servizio eccellente,
2020-12-26 19:22:54,"L’applicazione mi ha rifiutato la carta e dopo avermi rifiutato la carta mi ha cancellato l’ordine e mi ha tolto anche lo sconto, adesso non me lo fa più utilizzare anche se effettivamente non ho ordinato nulla. 
Barra di ricerca è pressoché inutile anche se inserisci ciò che cerchi non cerca effettivamente nulla e in più non mi fa inserire nessuna nota negli allergeni.",1,False,Starvincy,Deluso,
2020-12-10 17:04:37,Sono stati bravi e il rider molto gentile,5,False,elovir92,Consegna poke bowl,
2020-11-30 20:05:25,Cibo ottimo consegna veloci e ottimi complimenti.,5,False,gio76rh,Ottimo servizio puntuale e preciso,
2020-04-23 10:49:34,Persona molto gentile e puntuale,5,False,Stegola,Persona molto gentile e puntuale,
2020-06-01 09:34:26,Buongiorno io abito a Rodano Milano e glovo qui nn arriva mi spiace molto anche perché dove abitavo prima ero una cliente molto arriva su glovo!!! Fare qualcosa anche per questa zona!!!! Grazie.,3,False,millepini,Glovo nn arriva a Rodano,
2020-05-17 16:17:41,"Ho effettuato un unico ordine con glovo. Addebito doppio, spese di spedizione ed extracosti per il maltempo addebitati successivamente alla consegna dell ordine e non in fase di pagamento online, customer care poco efficace e non attento al cliente. Per queste ragioni non consiglio l’utilizzo di questo servizio.",1,False,skyandrea,Pagamenti e costi poco chiari,
2020-04-17 16:56:01,"Servizio impeccabile, driver gentilissimo, TOP",5,False,Barbaduglia,Consegna gelato,
2020-04-04 21:17:43,Consegna puntuale con gradita sorpresa (dessert gratuito). Grazie,5,False,Ghiaccio Milan,Ottima cena,
2020-03-18 12:59:55,Eccellente il servizio di Glovo. Fattorino educatissimo e ha recapitato tutto perfettamente. Lo consiglio al 100%!,5,False,yanina74,Fantastico👏🏽👏🏽👏🏽,
2020-02-08 21:05:43,"Ordino alle 19:45 per 5 persone. Doveva arrivare tra le 20 e 21. 21:30 chiamo al ristorante perché nn riesco a comunicare con globo. Il ristorante mi dice che nn ha l’ordine e nn lavora con glovo. Riesco a parlare col corriere che mi dice che ha disdetto l’ordine per problemi amministrativi di bonifici vari con Glovo. Provo di chatare con qualcuno ma nessuno risponde. Ore 22:05, sull’app l’ordine è attivo e in fase di ritiro quando invece nn lo è.
Vergognatevi!!!! 
Ad ogni persona che conosco parleró di questa pessima esperienza!",5,False,Silvinatesta,2 ore di attesa per non ricevere l’ordine,
2020-02-27 14:51:28,Da quando l’ho scaricata non sono ancora riuscita a prendere niente perché una volta inserita la password due secondi dopo è da rimettere e dopo tre giorni che ci provo mi sono stufata.,3,False,73hawk,Sarebbe bella,
2020-01-23 13:10:21,Velocissimi e cordialissimi,5,False,manuelafas80,Servizio flash,
2019-06-14 15:40:33,"Sono molto soddisfatto del servizio 
Ottimo tutto 😘",5,False,vinci1984,Glovo top eccezionale,
2019-06-13 18:26:55,"Molto funzionale e comodo , un servizio da parte del corriere gentile e cordiale niente da dire 👏🏻👏🏻👏🏻",5,False,Maloscii,Ottimo,
2018-05-14 19:22:19,Troppo simpatico e cordiale il ragazzo!,5,False,carlistella,Viva Glovo!!,
2019-04-07 19:19:48,"Dopo il mio terzo ordine su quest’app, consegnatomi a casa senza alcuni prodotti, (d’altronde cosa successa anche con gli 
altri ordini precedenti), con molta determinazione affermo che non farò più ordini su Glovo data l’incompetenza del personale.
(Ordini effettuati presso McDonald’s di piazza Garibaldi a Napoli)",1,False,lellocrocella,Cibo mancante,
2018-05-29 04:18:33,Peccato però che non arrivi in tutte le zone di Roma come Torrino-Mostacciano-mezzocammino .. spero ci lavorino presto.,3,False,AriannaG27,App molto bella e innovativa,
2020-06-18 00:47:10,"Bruno, è stato il migliore glover fin ora !",5,False,vogliamatta46,Ragazzo delle consegne il migliore,
2020-06-03 19:27:56,Ordine veloce e pizza squisita come in pizzeria.,5,False,Bombatop,Pizza Avalon,
2020-05-10 17:06:49,Servizio veloce ed eccellente,5,False,Massimo Stella Maxima,Glovo fantastico,
