,Unnamed: 0,date,review,rating,isEdited,userName,title,developerResponse,temiz icerik,Cluster,sentiment,category,PCA1,PCA2
145,145,2019-11-27 18:15:04,Servizio immediato pasto caldo glover velocissimo ordine effettuato 19:00 arrivo 19:10 si puó seguire il glover ci sono foto e numero per chiamarlo aggiornamenti sullo spostamento del glover partenza arrivo tramite notifiche ordine facilissimo da effettuare anche l’iscrizione il pagamento tutto complimenti app consigliatissima approvata complimenti,5,False,valeria carpina,Positiva,,servizio immediato pasto caldo glover velocissimo ordine effettuato 19 00 arrivo 19 10 si puó seguire il glover ci sono foto e numero per chiamarlo aggiornamenti sullo spostamento del glover partenza arrivo tramite notifiche ordine facilissimo da effettuare anche l iscrizione il pagamento tutto complimenti app consigliatissima approvata complimenti,0,0.0,Other,0.05917751576315989,-0.023281434007845294
146,146,2021-11-10 21:05:41,"MAI PIU'! DIFFIDATE DA QUESTA AZIENDA! E' UNO SCAM! 
Decido di dare un'opportunita' a Glovo e ordino tramite l'app presso il ristorante Infinity Cafe' di Quartu Sant'Elena. L'ordine viene accettato e ricevo la notifica via email. Controllo regolarmente l'app e pare che l'ordine sia per essere preso in carico dal corriere. Passa una mezz'ora e il tempo di arrivo viene allungato di 10 minuti, poi di altri 10 minuti fino a che l'ORDINE VIENE CANCELLATO dopo un'ora di attesa!!! 
Oggi ritento, con lo stesso ristorante, e accade la stessa identica cosa. La cosa bella e' che, preoccupata per l'accaduto, e notando il ritardo, decido di contattare il customer service che mi rassicura che il corriere prendera' la pietanze da li a momenti. Passano 5 minuti e il customer service decide di chiamare il corriere che comunica al customer service che il ristorante non ha disponibili le pietanze scelte. Risultato: ordine cancellato dopo un'ora d'attesa. Ma come e' possibile che il ristorante non cancelli subito l'ordine? Come mai il corriere va a prendere un ordine che non esiste? Oltretutto, state attenti perche' nelle T&Cs dell'azienda il costo della delivery vi viene comunque addebitato se il corriere va a prendere un ordine che nemmeno esiste. 
FRODE! FOLLIA!",1,False,iDaniDani,Scam! Frode! MAI PIU'! DIFFIDATE DA QUESTA AZIENDA!,"{'id': 26236630, 'body': 'Hi,\n\nPlease could you send an email to appstorereviews@glovoapp.com with more details, so that we can personally assist you and resolve the issue.\nIf possible, please send it from the same email your Glovo account is registered with.\n\nWe look forward to hearing from you.', 'modified': '2021-11-12T15:06:11Z'}",mai piu   diffidate da questa azienda  e  uno scam   decido di dare un opportunita  a glovo e ordino tramite l app presso il ristorante infinity cafe  di quartu sant elena  l ordine viene accettato e ricevo la notifica via email  controllo regolarmente l app e pare che l ordine sia per essere preso in carico dal corriere  passa una mezz ora e il tempo di arrivo viene allungato di 10 minuti  poi di altri 10 minuti fino a che l ordine viene cancellato dopo un ora di attesa     oggi ritento  con lo stesso ristorante  e accade la stessa identica cosa  la cosa bella e  che  preoccupata per l accaduto  e notando il ritardo  decido di contattare il customer service che mi rassicura che il corriere prendera  la pietanze da li a momenti  passano 5 minuti e il customer service decide di chiamare il corriere che comunica al customer service che il ristorante non ha disponibili le pietanze scelte  risultato  ordine cancellato dopo un ora d attesa  ma come e  possibile che il ristorante non cancelli subito l ordine  come mai il corriere va a prendere un ordine che non esiste  oltretutto  state attenti perche  nelle t cs dell azienda il costo della delivery vi viene comunque addebitato se il corriere va a prendere un ordine che nemmeno esiste   frode  follia ,2,-0.3182,Other,-0.270897969083142,0.02677341455512101
147,147,2020-05-10 21:09:38,"A seguito cancellazione ordine per indirizzo errato e orario non rispettato (in anticipo di 1h e 1/2 rispetto a quanto pattuito) e conseguente immediato contatto con operatore mi  viene addebitato l’intero costo dell’ordine: 100€. Ricontattato operatore risponde che avevano avvisato dell’addebito. 
Con anticipo di oltre un’ora e per giunta ad un indirizzo errato, fatto notare, cosa avrei dovuto fare ? Far recapitare per strada, in mia assenza ? E a quale indirizzo, che ho fatto notare risultava non corretto? Il suggerimento era stai quello di annullare l’ordine e di rifarlo e poi la laconica risposta nessun rimborso per l’ordine annullato
MAI PIÙ GLOVO! Questa non è assistenza al cliente ma qualcos’altro.....",1,False,marinlu,Cancellazione ordine,,a seguito cancellazione ordine per indirizzo errato e orario non rispettato  in anticipo di 1h e 1 2 rispetto a quanto pattuito  e conseguente immediato contatto con operatore mi  viene addebitato l intero costo dell ordine  100   ricontattato operatore risponde che avevano avvisato dell addebito   con anticipo di oltre un ora e per giunta ad un indirizzo errato  fatto notare  cosa avrei dovuto fare   far recapitare per strada  in mia assenza   e a quale indirizzo  che ho fatto notare risultava non corretto  il suggerimento era stai quello di annullare l ordine e di rifarlo e poi la laconica risposta nessun rimborso per l ordine annullato mai più glovo  questa non è assistenza al cliente ma qualcos altro ,2,-0.296,Other,-0.22700965873166765,0.03760109407087737
148,148,2018-10-12 10:31:15,"Pessima applicazione e pessima user experience, pessima logica di consegna, pessima assistenza clienti. Se hai un problema non se ne fregano nulla. 
Ho pagato ordini mai arrivati e ho annullato ordini che non sono stati annullati. 

Vi consiglio QUALSIASI ALTRA APP DI CONSEGNA. Una stella è anche troppo.",5,False,laurax_elle,Pessima app e pessima Assistenza,,pessima applicazione e pessima user experience  pessima logica di consegna  pessima assistenza clienti  se hai un problema non se ne fregano nulla   ho pagato ordini mai arrivati e ho annullato ordini che non sono stati annullati    vi consiglio qualsiasi altra app di consegna  una stella è anche troppo ,2,0.0,Other,-0.08539982235241117,-0.008130697312661245
149,149,2019-05-05 19:57:28,"È una vera vergogna, ho fatto un ordine alle 21:20 per una pizza e alle 21:27 il corriere ha firmato a nome mio senza nemmeno prelevare l’ordine, che non è neanche mai stato preparato per giunta e in tutto questo non ho nemmeno un numero di telefono da poter contattare per farmi risolvere il problema, in compenso i soldi dal mio conto sono già stati prelevati, dulcis in fundo ho scritto alla chat e nemmeno lì si sono degnati di ricontattarmi, spero di riavere indietro presto i miei soldi ed evitare una denuncia. Altro che termini e diritti, un corriere qualsiasi può permettersi di firmare e prelevarti così i soldi! Bella truffa!",1,False,Franc-27,VERGOGNA,,è una vera vergogna  ho fatto un ordine alle 21 20 per una pizza e alle 21 27 il corriere ha firmato a nome mio senza nemmeno prelevare l ordine  che non è neanche mai stato preparato per giunta e in tutto questo non ho nemmeno un numero di telefono da poter contattare per farmi risolvere il problema  in compenso i soldi dal mio conto sono già stati prelevati  dulcis in fundo ho scritto alla chat e nemmeno lì si sono degnati di ricontattarmi  spero di riavere indietro presto i miei soldi ed evitare una denuncia  altro che termini e diritti  un corriere qualsiasi può permettersi di firmare e prelevarti così i soldi  bella truffa ,2,0.34,Other,-0.21814469033109163,0.01984571536042028
150,150,2018-11-18 19:45:38,"Uso spesso e volentieri Glovo per farci portare i Menù del McDonad’s. (Usiamo sia la mia app che quella di un mio amico). Quando ordiniamo per 2 persone arriva tutto quello ordinato ma quando ordiniamo i menù per 7/8 persone alla fine manca sempre qualcosa... un panino, un paio di confezioni di patatine, il bere... non c’è volta che non manchi qualcosa. E poi per farsela riportare?? Attese infinite!!",4,False,Mr.bourn,Manca sempre qualcosa.,,uso spesso e volentieri glovo per farci portare i menù del mcdonad s   usiamo sia la mia app che quella di un mio amico   quando ordiniamo per 2 persone arriva tutto quello ordinato ma quando ordiniamo i menù per 7 8 persone alla fine manca sempre qualcosa    un panino  un paio di confezioni di patatine  il bere    non c è volta che non manchi qualcosa  e poi per farsela riportare   attese infinite ,2,-0.1027,Other,-0.14844652134037262,0.010066926707228082
151,151,2020-05-02 18:37:39,"Pienamente soddisfatta della consegna: cibo caldo, ragazzo delle consegne puntuale, gentile e attento a mantenere la giusta distanza di sicurezza nonostante l’uso della mascherina chirurgica.

Per i Panizzi : eccezionali come al solito.
Più che un panino la definirei esperienza sensoriale... 
Ultimo ma non meno importante : per i miei figli (e anche per noi genitori) è stato un modo per spezzare un po’ la routine (clausura) che comincia a pesare.

Noi non possiamo andare ai Panizzeri, ma grazie a Glovo 4 deliziosi panizzi caldi sono approdati a casa nostra.

Anche se da lunedì prox teoricamente tutti i locali faranno cibo da asporto, continuerò ad usare la consegna a casa perché meno contatti=meno contagi...",5,False,123-Stella,"Prima esperienza con Glovo, milionesimo godurioso Panizzo mangiato",,pienamente soddisfatta della consegna  cibo caldo  ragazzo delle consegne puntuale  gentile e attento a mantenere la giusta distanza di sicurezza nonostante l uso della mascherina chirurgica   per i panizzi   eccezionali come al solito  più che un panino la definirei esperienza sensoriale     ultimo ma non meno importante   per i miei figli  e anche per noi genitori  è stato un modo per spezzare un po  la routine  clausura  che comincia a pesare   noi non possiamo andare ai panizzeri  ma grazie a glovo 4 deliziosi panizzi caldi sono approdati a casa nostra   anche se da lunedì prox teoricamente tutti i locali faranno cibo da asporto  continuerò ad usare la consegna a casa perché meno contatti meno contagi ,0,-0.5574,Other,-0.06606002642899833,-0.07841200053890617
152,152,2019-12-05 10:53:37,"Il servizio Glovo funziona alla perfezione, veloci e ragazzi molto educati!
Ogni tanto è capitato di non ricevere tutto ciò che si è ordinato ma basta una chiamata e risolvono il problema ! 
Unico piccolo appunto .. ogni tanto ( raramente) arriva il cibo freddino e la cosa è davvero spiacevole ma trattandosi di fatto raro le 5 stelle sono meritatissime! 
Ad majora!",5,False,Ginaur,Perfetto!,,il servizio glovo funziona alla perfezione  veloci e ragazzi molto educati  ogni tanto è capitato di non ricevere tutto ciò che si è ordinato ma basta una chiamata e risolvono il problema    unico piccolo appunto    ogni tanto   raramente  arriva il cibo freddino e la cosa è davvero spiacevole ma trattandosi di fatto raro le 5 stelle sono meritatissime   ad majora ,0,0.0,Other,-0.04948321614067031,0.0028548369694307227
153,153,2018-12-02 14:03:54,"L’app è molto bella e intuitiva. Il servizio è PESSIMO. Ho avuto tre problemi con tre ordini (roba che mancava, panini con salse quando espressamente selezionato “senza salse”, menu piccoli al posto di grandi, ecc).
Quando succedono queste cose vorresti assistenza veloce, immediata. Invece il nulla cosmico.
Ho scritto più volte all’assistenza e non mi hanno MAI risposto se non una volta in cui dicevano di inserire le informazioni relative all’ordine (e le avevo inserite già tutte, dal num dell’ordine alla mail, al telefono). Rimandate sono spariti un’altra volta.
Mi spiace perché ordino molto con loro, ma il servizio va veramente rivisto.",1,False,SergiusXP1991,Non ci siamo,,l app è molto bella e intuitiva  il servizio è pessimo  ho avuto tre problemi con tre ordini  roba che mancava  panini con salse quando espressamente selezionato  senza salse   menu piccoli al posto di grandi  ecc   quando succedono queste cose vorresti assistenza veloce  immediata  invece il nulla cosmico  ho scritto più volte all assistenza e non mi hanno mai risposto se non una volta in cui dicevano di inserire le informazioni relative all ordine  e le avevo inserite già tutte  dal num dell ordine alla mail  al telefono   rimandate sono spariti un altra volta  mi spiace perché ordino molto con loro  ma il servizio va veramente rivisto ,2,0.0,Other,-0.15756132151615818,0.056526796820763954
154,154,2021-03-20 21:22:11,"Ricevo una mail con una promo: 10€ di sconto se si paga con carta VISA. Apro la app, mi si apre in automatico la promozione, accetto, mi viene comunicato che lo sconto avverrà poi in automatico e vengo mandato all’elenco dei ristoranti x ordinare. Ordino, confermo ma non mi vengono scalati i 10€. Scrivo all’assistenza: mi rispondono che il ristorante nn aderiva all’iniziativa; evidenzio che visto la procedura uno da x scontato che i ristoranti che compaiono aderiscono. Seconda risposta: il ristorante nn aderisce. E poi: riceverai un mex x la valutazione, é molto importante x me un bel voto. E vengo bloccato. Diciamo che nella migliore delle ipotesi c’è mala fede da parte dell’app! O me li danno o cambio app",1,False,Nicknonusatospero,Fregatura sulle promo,,ricevo una mail con una promo  10  di sconto se si paga con carta visa  apro la app  mi si apre in automatico la promozione  accetto  mi viene comunicato che lo sconto avverrà poi in automatico e vengo mandato all elenco dei ristoranti x ordinare  ordino  confermo ma non mi vengono scalati i 10   scrivo all assistenza  mi rispondono che il ristorante nn aderiva all iniziativa  evidenzio che visto la procedura uno da x scontato che i ristoranti che compaiono aderiscono  seconda risposta  il ristorante nn aderisce  e poi  riceverai un mex x la valutazione  é molto importante x me un bel voto  e vengo bloccato  diciamo che nella migliore delle ipotesi c è mala fede da parte dell app  o me li danno o cambio app,2,0.0,Other,-0.19067344415199686,0.011995884913914229
